Customer,8648,3
Customer,92708,3
Customer,92399,3
Customer,95722,3
Customer,30327,3
Customer,3083,3
Customer,81601,3
Customer,60143,3
Customer,11937,3
Customer,77070,3
Customer,91030,3
Customer,3101,3
Customer,95814,3
Customer,58231,3
Customer,95677,3
Customer,89130,3
Customer,92118,3
Customer,5067,3
Customer,19106,3
Customer,2446,3
Customer,21904,3
Customer,90710,3
Customer,92879,3
Customer,94547,3
Customer,94410,3
Customer,33990,3
Customer,91941,3
Customer,19145,3
Customer,99223,3
Customer,1505,3
Customer,48108,3
Customer,95164,3
Customer,78660,3
Customer,6480,3
Customer,7080,3
Customer,93926,3
Customer,63445,3
Customer,9200,3
Customer,77072,3
Customer,81243,3
Customer,85234,3
Customer,95355,3
Customer,93720,3
Customer,95936,3
Customer,21409,3
Customer,94343,3
Customer,94589,3
Customer,11105,3
Customer,90065,3
Customer,55401,3
Customer,30082,3
Customer,2852,3
Customer,7675,3
Customer,19116,3
Customer,59044,3
Customer,45322,3
Customer,66208,3
Customer,86351,3
Customer,10607,3
Customer,32308,3
Customer,80521,3
Customer,11102,3
Customer,1141,3
Customer,32815,3
Customer,59800,3
Customer,32821,3
Customer,2129,3
Customer,47711,3
Customer,60093,3
Customer,91913,3
Customer,96826,3
Customer,60062,3
Customer,21209,3
Customer,77573,3
Customer,84000,3
Customer,1886,3
Customer,94517,3
Customer,49503,3
Customer,92867,3
Customer,2453,3
Customer,78750,3
Customer,95207,3
Customer,80211,3
Customer,11791,3
Customer,63109,3
Customer,99999,3
Customer,1414,3
Customer,10543,3
Customer,95817,3
Customer,91205,3
Customer,28409,3
Customer,4800,3
Customer,25219,3
Customer,7183,3
Customer,11427,3
Customer,1824,3
Customer,98033,3
Customer,93730,3
Customer,11793,3
Customer,6204,3
Customer,76829,3
Customer,96001,3
Customer,77840,3
Customer,53212,3
Customer,27713,3
Customer,75070,3
Customer,8837,3
Customer,4102,3
Customer,11703,3
Customer,28806,3
Customer,19406,3
Customer,23508,3
Customer,94592,3
Customer,11577,3
Customer,32955,3
Customer,26987,3
Customer,73071,3
Customer,22003,3
Customer,11374,3
Customer,89501,3
Customer,91356,3
Customer,10060,3
Customer,94203,3
Customer,22031,3
Customer,10017,3
Customer,60564,3
Customer,90745,3
Customer,96146,3
Customer,3755,3
Customer,14201,3
Customer,8053,3
Customer,95212,3
Customer,20037,3
Customer,90503,3
Customer,11771,3
Customer,20815,3
Customer,98110,3
Customer,19444,3
Customer,80501,3
Customer,95435,3
Customer,2150,3
Customer,90272,3
Customer,97816,3
Customer,44310,3
Customer,28226,3
Customer,68239,3
Customer,19046,3
Customer,4817,3
Customer,84601,3
Customer,48439,3
Customer,18929,3
Customer,47304,3
Customer,92614,3
Customer,22301,3
Customer,33315,3
Customer,92401,3
Customer,87108,3
Customer,55414,3
Customer,22153,3
Customer,90402,3
Customer,96062,3
Customer,19118,3
Customer,19425,3
Customer,94847,3
Customer,77401,3
Customer,87529,3
Customer,94555,3
Customer,55409,3
Customer,78155,3
Customer,10280,3
Customer,95602,3
Customer,37073,3
Customer,5055,3
Customer,31675,3
Customer,18966,3
Customer,19333,3
Customer,6854,3
Customer,11724,3
Customer,77063,3
Customer,63108,3
Customer,95959,3
Customer,90042,3
Customer,6853,3
Customer,46202,3
Customer,95603,3
Customer,75604,3
Customer,90045,3
Customer,11209,3
Customer,20904,3
Customer,71105,3
Customer,23185,3
Customer,90808,3
Customer,92346,3
Customer,10435,3
Customer,33602,3
Customer,83404,3
Customer,91754,3
Customer,98403,3
Customer,7726,3
Customer,33014,3
Customer,83702,3
Customer,8816,3
Customer,2026,3
Customer,5003,3
Customer,27516,3
Customer,7450,3
Customer,32828,3
Customer,97035,3
Customer,6057,3
Customer,95519,3
Customer,85284,3
Customer,90039,3
Customer,90010,3
Customer,96814,3
Customer,1921,3
Customer,77640,3
Customer,89449,3
Customer,8092,3
Customer,11214,3
Customer,7650,3
Customer,20817,3
Customer,83709,3
Customer,85302,3
Customer,51501,3
Customer,55082,3
Customer,8854,3
Customer,43214,3
Customer,2482,3
Customer,94581,3
Customer,27707,3
Customer,48035,3
Customer,33166,3
Customer,32960,3
Customer,63103,3
Customer,7304,3
Customer,93311,3
Customer,48104,3
Customer,61820,3
Customer,2135,3
Customer,6151,3
Customer,78737,2
Customer,78645,2
Customer,91724,2
Customer,63101,2
Customer,45101,2
Customer,21218,2
Customer,2806,2
Customer,78745,2
Customer,84025,2
Customer,30900,2
Customer,98133,2
Customer,48326,2
Customer,84098,2
Customer,50969,2
Subscriber,94662,2
Customer,2000,2
Customer,10031,2
Customer,30060,2
Customer,97333,2
Customer,10005,2
Customer,31005,2
Customer,10473,2
Customer,49008,2
Customer,79254,2
Customer,21204,2
Customer,93035,2
Customer,6385,2
Customer,1661,2
Customer,2112,2
Customer,22750,2
Customer,11001,2
Customer,44144,2
Customer,47408,2
Customer,11515,2
Customer,80829,2
Customer,94155,2
Customer,60537,2
Customer,20854,2
Customer,14482,2
Customer,5702,2
Customer,13202,2
Customer,91306,2
Customer,80516,2
Customer,81657,2
Customer,9412,2
Customer,81612,2
Customer,89502,2
Customer,80401,2
Customer,60424,2
Customer,47121,2
Customer,11467,2
Customer,43026,2
Customer,2110,2
Customer,19002,2
Customer,95834,2
Subscriber,92866,2
Customer,14000,2
Customer,33132,2
Customer,6459,2
Customer,92178,2
Customer,23113,2
Customer,8884,2
Customer,97402,2
Customer,4250,2
Customer,19465,2
Customer,27798,2
Customer,48356,2
Customer,94963,2
Customer,12561,2
Customer,84049,2
Customer,90062,2
Customer,98107,2
Customer,85750,2
Customer,34228,2
Customer,33498,2
Customer,85635,2
Customer,90265,2
Customer,45255,2
Customer,32257,2
Customer,87018,2
Customer,94309,2
Customer,95605,2
Customer,93301,2
Customer,81401,2
Customer,78244,2
Customer,36854,2
Customer,3033,2
Customer,18507,2
Customer,85016,2
Customer,77382,2
Customer,92832,2
Customer,47089,2
Customer,75088,2
Customer,27518,2
Customer,38179,2
Customer,60605,2
Customer,2481,2
Customer,1982,2
Customer,2332,2
Customer,94302,2
Customer,48203,2
Customer,25822,2
Customer,37047,2
Customer,92570,2
Customer,32669,2
Customer,32726,2
Customer,89148,2
Customer,85310,2
Customer,85716,2
Customer,91364,2
Customer,98001,2
Customer,77449,2
Customer,31210,2
Customer,20650,2
Customer,8205,2
Customer,95000,2
Customer,98012,2
Customer,33566,2
Customer,33701,2
Customer,91775,2
Customer,33305,2
Customer,3186,2
Customer,7011,2
Customer,6473,2
Customer,2420,2
Customer,43228,2
Customer,34110,2
Customer,62645,2
Customer,1073,2
Customer,68132,2
Customer,19470,2
Customer,35475,2
Customer,22307,2
Customer,33196,2
Customer,25560,2
Customer,85012,2
Customer,6903,2
Customer,90422,2
Customer,84010,2
Customer,33141,2
Customer,91301,2
Customer,9400,2
Customer,2879,2
Customer,98027,2
Customer,95158,2
Customer,12590,2
Customer,21231,2
Customer,61615,2
Customer,1852,2
Customer,8024,2
Customer,75006,2
Customer,4054,2
Customer,58701,2
Customer,55443,2
Customer,9106,2
Customer,98092,2
Customer,91352,2
Customer,93277,2
Customer,9340,2
Customer,49109,2
Customer,50632,2
Customer,2602,2
Customer,2748,2
Customer,11714,2
Customer,9406,2
Customer,6073,2
Customer,85718,2
Customer,94075,2
Customer,94931,2
Customer,33613,2
Customer,34209,2
Customer,75039,2
Customer,29907,2
Customer,1166,2
Customer,95018,2
Customer,83860,2
Customer,6020,2
Customer,48377,2
Customer,32825,2
Customer,3218,2
Customer,60174,2
Customer,95166,2
Customer,8510,2
Customer,99347,2
Customer,47800,2
Customer,7036,2
Customer,11570,2
Customer,44864,2
Customer,33176,2
Customer,91773,2
Customer,19096,2
Customer,70401,2
Customer,8083,2
Customer,61752,2
Customer,60139,2
Customer,37203,2
Customer,81739,2
Customer,8545,2
Customer,97520,2
Customer,14052,2
Customer,48390,2
Customer,7109,2
Customer,20165,2
Customer,33144,2
Customer,1721,2
Customer,19047,2
Customer,50310,2
Customer,75281,2
Customer,33326,2
Customer,93033,2
Customer,22601,2
Customer,91304,2
Customer,80220,2
Customer,83843,2
Customer,44080,2
Customer,94990,2
Customer,78628,2
Customer,7042,2
Customer,1326,2
Customer,91360,2
Customer,37204,2
Customer,10591,2
Customer,11249,2
Customer,66207,2
Customer,18612,2
Customer,43055,2
Customer,68106,2
Customer,27517,2
Customer,95209,2
Customer,10437,2
Customer,23662,2
Customer,75238,2
Customer,50263,2
Customer,45440,2
Customer,19711,2
Customer,44106,2
Customer,2536,2
Customer,33180,2
Customer,28199,2
Customer,78252,2
Customer,53714,2
Customer,11221,2
Customer,27606,2
Customer,10522,2
Customer,78665,2
Customer,17543,2
Customer,3400,2
Customer,85705,2
Customer,53590,2
Customer,77098,2
Customer,72150,2
Customer,94039,2
Customer,80123,2
Customer,60056,2
Customer,1207,2
Customer,90095,2
Customer,80246,2
Customer,65804,2
Customer,73034,2
Customer,21701,2
Customer,7029,2
Customer,2081,2
Customer,55126,2
Customer,21020,2
Customer,37215,2
Customer,97266,2
Customer,88212,2
Customer,27403,2
Customer,98258,2
Customer,50014,2
Customer,90650,2
Customer,96067,2
Customer,19041,2
Customer,80021,2
Customer,3195,2
Customer,15216,2
Customer,4921,2
Customer,92110,2
Customer,14169,2
Customer,29732,2
Customer,27701,2
Customer,61107,2
Customer,15143,2
Customer,93003,2
Customer,71573,2
Customer,29407,2
Customer,20914,2
Customer,3770,2
Customer,11755,2
Customer,14901,2
Customer,12413,2
Customer,33805,2
Customer,8073,2
Customer,2210,2
Customer,97501,2
Customer,94011,2
Customer,32878,2
Customer,94144,2
Customer,34120,2
Customer,8402,2
Customer,95304,2
Customer,77802,2
Customer,70119,2
Customer,49445,2
Customer,80218,2
Customer,60098,2
Customer,92835,2
Customer,85007,2
Customer,68102,2
Customer,95482,2
Customer,10804,2
Customer,83814,2
Customer,93105,2
Customer,20152,2
Customer,84106,2
Customer,94148,2
Customer,14606,2
Customer,94580,2
Customer,1325,2
Customer,61821,2
Customer,45227,2
Customer,90720,2
Customer,91761,2
Customer,10595,2
Customer,7307,2
Customer,50118,2
Customer,2493,2
Customer,75206,2
Customer,91710,2
Customer,37135,2
Customer,1058,2
Customer,4092,2
Customer,34239,2
Customer,94106,2
Customer,5443,2
Customer,92805,2
Customer,35096,2
Customer,62650,2
Customer,11560,2
Customer,11767,2
Customer,8045,2
Customer,83642,2
Customer,30345,2
Customer,60202,2
Customer,11354,2
Customer,91732,2
Customer,49401,2
Customer,80223,2
Customer,96717,2
Customer,95005,2
Customer,99507,2
Customer,8109,2
Customer,73175,2
Customer,2492,2
Customer,95757,2
Customer,90232,2
Customer,53203,2
Customer,53719,2
Customer,1417,2
Customer,83022,2
Customer,8700,2
Customer,95106,2
Customer,92056,2
Customer,91325,2
Customer,33021,2
Customer,80469,2
Customer,10536,2
Customer,92707,2
Customer,92105,2
Customer,3832,2
Customer,2163,2
Customer,48306,2
Customer,70117,2
Customer,60137,2
Customer,99523,2
Customer,78681,2
Customer,55444,2
Customer,6770,2
Customer,94942,2
Customer,94006,2
Customer,33778,2
Customer,65802,2
Customer,99517,2
Customer,25120,2
Customer,94492,2
Customer,22039,2
Customer,88451,2
Customer,94141,2
Customer,20097,2
Customer,11225,2
Customer,3810,2
Customer,3070,2
Customer,8822,2
Customer,98020,2
Customer,43016,2
Customer,2461,2
Customer,6831,2
Customer,22902,2
Customer,98075,2
Customer,7677,2
Customer,55124,2
Customer,1018,2
Customer,77355,2
Customer,27549,2
Customer,64436,2
Customer,13203,2
Customer,3049,2
Customer,98682,2
Customer,52066,2
Customer,92831,2
Customer,99515,2
Customer,60043,2
Customer,2151,2
Customer,80337,2
Customer,95061,2
Customer,92673,2
Customer,85283,2
Customer,52240,2
Customer,92131,2
Customer,37235,2
Customer,44118,2
Customer,62301,2
Customer,80100,2
Customer,60707,2
Customer,37663,2
Customer,1770,2
Customer,78132,2
Customer,32030,2
Customer,87105,2
Customer,95691,2
Customer,38117,2
Customer,3087,2
Customer,32937,2
Customer,70178,2
Customer,98662,2
Customer,92675,2
Customer,85226,2
Customer,33433,2
Customer,49007,2
Customer,42223,2
Customer,92604,2
Customer,2056,2
Customer,32934,2
Customer,75225,2
Customer,77036,2
Customer,95101,2
Customer,83648,2
Customer,78731,2
Customer,75023,2
Customer,77053,2
Customer,95648,2
Customer,63808,2
Customer,98053,2
Customer,95073,2
Customer,1826,2
Customer,97213,2
Customer,22205,2
Customer,98311,2
Customer,97005,2
Customer,29200,2
Customer,75214,2
Customer,32032,2
Customer,75013,2
Customer,19342,2
Customer,76804,2
Customer,81377,2
Customer,91602,2
Customer,89451,2
Customer,92647,2
Customer,32503,2
Customer,92020,2
Customer,55454,2
Customer,45040,2
Customer,89107,2
Customer,28277,2
Customer,55304,2
Customer,75231,2
Customer,49518,2
Customer,45039,2
Customer,3065,2
Customer,33327,2
Customer,77494,2
Customer,89135,2
Customer,37421,2
Customer,91706,2
Customer,92069,2
Customer,77027,2
Customer,95405,2
Customer,78412,2
Customer,10075,2
Customer,77049,2
Customer,98039,2
Customer,73112,2
Customer,64081,2
Customer,6430,2
Customer,97331,2
Customer,7320,2
Customer,96007,2
Customer,80918,2
Customer,93654,2
Customer,19023,2
Customer,7040,2
Customer,33019,2
Customer,44241,2
Customer,93460,2
Customer,95338,2
Customer,83705,2
Customer,38120,2
Customer,94953,2
Customer,6443,2
Customer,6604,2
Customer,61239,2
Customer,30087,2
Customer,7652,2
Customer,63105,2
Customer,60596,2
Customer,98329,2
Customer,19146,2
Customer,11218,2
Customer,98134,2
Customer,1054,2
Customer,28601,2
Customer,37411,2
Customer,4105,2
Customer,34637,2
Customer,92841,2
Customer,8005,2
Customer,45140,2
Customer,60118,2
Customer,89448,2
Customer,93464,2
Customer,7666,2
Customer,70810,2
Customer,90606,2
Customer,6245,2
Customer,11000,2
Customer,78543,2
Customer,6606,2
Customer,90491,2
Customer,80302,2
Customer,15206,2
Customer,29464,2
Customer,96821,2
Customer,55419,2
Customer,2108,2
Customer,2131,2
Customer,92307,2
Customer,8525,2
Customer,93101,2
Customer,28260,2
Customer,40723,2
Customer,9424,2
Customer,32750,2
Customer,93250,2
Customer,8049,2
Customer,19107,2
Customer,97219,2
Customer,12603,2
Customer,95160,2
Customer,95004,2
Customer,57319,2
Customer,27612,2
Customer,30062,2
Customer,60523,2
Customer,28037,2
Customer,89701,2
Customer,9407,2
Subscriber,7747,2
Customer,80424,2
Customer,14830,2
Customer,98466,2
Customer,86336,2
Customer,92503,2
Customer,83646,2
Customer,53597,2
Customer,55407,2
Customer,9115,2
Customer,43202,2
Customer,1002,2
Customer,77205,2
Customer,3030,2
Customer,2107,2
Customer,10314,2
Customer,98611,2
Customer,81667,2
Customer,95758,2
Customer,95095,2
Customer,98034,2
Customer,80126,2
Customer,92620,2
Customer,80634,2
Customer,6419,2
Customer,2012,2
Customer,5008,2
Customer,5415,2
Customer,92315,2
Customer,14586,2
Customer,92690,2
Customer,5075,2
Customer,6035,2
Customer,4517,2
Customer,30033,2
Customer,5120,2
Customer,30312,2
Customer,74104,2
Customer,10512,2
Customer,32836,2
Customer,45209,2
Customer,1022,2
Customer,86001,2
Customer,94520,2
Customer,92692,2
Customer,87557,2
Customer,19038,2
Customer,95630,2
Customer,4665,2
Customer,55350,2
Customer,37209,2
Customer,20251,2
Customer,92679,2
Customer,30096,2
Customer,77019,1
Customer,10035,1
Customer,47905,1
Customer,55108,1
Customer,4118,1
Customer,17042,1
Customer,92782,1
Customer,78723,1
Customer,94574,1
Customer,53819,1
Customer,98374,1
Customer,60130,1
Customer,99577,1
Customer,88310,1
Customer,98136,1
Customer,98612,1
Customer,20045,1
Customer,91910,1
Customer,94801,1
Customer,23059,1
Customer,9610,1
Customer,8901,1
Customer,10994,1
Customer,20171,1
Customer,77043,1
Customer,98059,1
Customer,6525,1
Customer,63123,1
Customer,53575,1
Customer,6614,1
Customer,77041,1
Customer,73550,1
Customer,22767,1
Customer,33312,1
Customer,38440,1
Customer,8861,1
Customer,80228,1
Customer,30044,1
Customer,59105,1
Customer,97702,1
Customer,75252,1
Customer,20886,1
Customer,97405,1
Customer,95568,1
Customer,14060,1
Customer,2574,1
Customer,91120,1
Customer,3013,1
Customer,2523,1
Customer,60010,1
Customer,4066,1
Customer,32250,1
Customer,20170,1
Customer,55404,1
Customer,7001,1
Customer,95460,1
Customer,90280,1
Customer,43113,1
Customer,85708,1
Customer,35401,1
Customer,12302,1
Customer,85817,1
Customer,77340,1
Customer,19125,1
Customer,83720,1
Customer,9418,1
Customer,27712,1
Customer,29601,1
Customer,85254,1
Customer,45244,1
Customer,21214,1
Customer,78748,1
Customer,85054,1
Customer,2025,1
Customer,94192,1
Customer,42203,1
Customer,31523,1
Customer,60604,1
Customer,4390,1
Customer,89138,1
Customer,7024,1
Customer,80020,1
Customer,98225,1
Customer,33477,1
Customer,28117,1
Customer,95107,1
Customer,66213,1
Customer,55104,1
Customer,32164,1
Customer,10467,1
Customer,79245,1
Customer,77253,1
Customer,11109,1
Customer,7076,1
Customer,3431,1
Customer,8307,1
Customer,2130,1
Customer,5024,1
Customer,2186,1
Customer,82166,1
Customer,48126,1
Customer,77077,1
Customer,90638,1
Customer,28005,1
Customer,90502,1
Customer,7920,1
Customer,83201,1
Customer,1180,1
Customer,48127,1
Customer,33442,1
Customer,97607,1
Customer,40509,1
Customer,32225,1
Customer,48118,1
Customer,77112,1
Subscriber,95073,1
Customer,72555,1
Customer,80482,1
Customer,1082,1
Customer,10000,1
Customer,36037,1
Customer,77030,1
Customer,45236,1
Customer,20187,1
Customer,1242,1
Customer,77406,1
Customer,94458,1
Customer,97220,1
Customer,9516,1
Customer,80207,1
Customer,49015,1
Customer,77584,1
Customer,55901,1
Customer,80231,1
Customer,99501,1
Customer,76148,1
Customer,27703,1
Customer,47906,1
Customer,48307,1
Customer,66044,1
Customer,91335,1
Customer,10309,1
Customer,87031,1
Customer,33017,1
Customer,53406,1
Customer,74105,1
Customer,7600,1
Customer,11011,1
Customer,98506,1
Customer,91005,1
Customer,48120,1
Customer,8550,1
Customer,98563,1
Customer,90805,1
Customer,22034,1
Customer,45219,1
Customer,20186,1
Customer,20112,1
Customer,95624,1
Customer,1025,1
Customer,34689,1
Customer,3109,1
Customer,73127,1
Customer,50701,1
Customer,92031,1
Customer,27401,1
Customer,89178,1
Customer,12040,1
Customer,85008,1
Customer,31952,1
Customer,7860,1
Customer,23237,1
Customer,7311,1
Customer,19382,1
Customer,30102,1
Customer,97401,1
Customer,94180,1
Customer,94603,1
Customer,85200,1
Customer,80537,1
Customer,45066,1
Customer,60001,1
Customer,30152,1
Customer,46703,1
Customer,2169,1
Customer,92672,1
Customer,33629,1
Customer,80237,1
Customer,27616,1
Customer,33431,1
Customer,94966,1
Customer,7922,1
Customer,85086,1
Customer,94825,1
Customer,11385,1
Subscriber,90404,1
Customer,92591,1
Customer,95236,1
Customer,22206,1
Customer,91350,1
Customer,64108,1
Customer,95006,1
Customer,94524,1
Customer,95446,1
Customer,92112,1
Customer,2467,1
Customer,9110,1
Customer,95056,1
Customer,89121,1
Customer,94954,1
Customer,17267,1
Customer,63122,1
Customer,19063,1
Customer,6117,1
Customer,21144,1
Customer,95454,1
Customer,10562,1
Customer,27587,1
Customer,23693,1
Customer,9112,1
Customer,1708,1
Customer,18902,1
Customer,33146,1
Customer,96150,1
Customer,21714,1
Customer,79423,1
Customer,85712,1
Customer,11733,1
Customer,60527,1
Customer,7738,1
Customer,30318,1
Customer,90031,1
Customer,85249,1
Customer,49630,1
Customer,91731,1
Customer,91101,1
Customer,11219,1
Customer,67156,1
Customer,20359,1
Customer,89512,1
Customer,95661,1
Customer,97027,1
Customer,96818,1
Customer,28750,1
Customer,82290,1
Customer,2840,1
Customer,96779,1
Customer,8166,1
Customer,19460,1
Customer,97229,1
Customer,91320,1
Customer,78219,1
Customer,48082,1
Customer,44023,1
Customer,95009,1
Customer,27519,1
Customer,58601,1
Customer,95301,1
Customer,6479,1
Customer,63367,1
Customer,33027,1
Customer,98011,1
Customer,46203,1
Customer,91502,1
Customer,64083,1
Customer,4415,1
Customer,22147,1
Customer,22304,1
Customer,23223,1
Subscriber,20005,1
Customer,28203,1
Customer,2061,1
Customer,98800,1
Customer,61350,1
Customer,93305,1
Customer,9134,1
Customer,2038,1
Customer,92083,1
Customer,57006,1
Customer,10640,1
Customer,96069,1
Customer,91792,1
Customer,19130,1
Customer,96837,1
Customer,7974,1
Customer,52411,1
Customer,2052,1
Customer,54843,1
Customer,77087,1
Customer,98204,1
Customer,1810,1
Customer,60022,1
Customer,77391,1
Customer,8012,1
Customer,27608,1
Customer,94037,1
Customer,67000,1
Customer,5617,1
Customer,4075,1
Customer,60600,1
Customer,91408,1
Customer,10472,1
Customer,53092,1
Customer,98312,1
Customer,73505,1
Customer,97075,1
Customer,7026,1
Customer,98325,1
Customer,90603,1
Customer,74008,1
Customer,94950,1
Customer,96310,1
Customer,31401,1
Customer,96819,1
Customer,2570,1
Customer,94000,1
Customer,98070,1
Customer,7728,1
Customer,14210,1
Customer,79935,1
Customer,28202,1
Customer,83200,1
Customer,5057,1
Customer,8552,1
Customer,91741,1
Customer,95504,1
Customer,64152,1
Customer,28290,1
Customer,91127,1
Customer,22761,1
Customer,7758,1
Customer,35405,1
Customer,60513,1
Customer,90038,1
Customer,44240,1
Customer,11379,1
Customer,78666,1
Customer,32907,1
Customer,11213,1
Customer,89521,1
Customer,5673,1
Customer,1651,1
Customer,48167,1
Customer,7003,1
Customer,50000,1
Customer,59068,1
Customer,21771,1
Customer,43402,1
Customer,41007,1
Customer,37601,1
Customer,4101,1
Customer,9895,1
Customer,99452,1
Customer,7708,1
Subscriber,95156,1
Customer,45241,1
Customer,1754,1
Customer,62035,1
Customer,10282,1
Customer,60175,1
Customer,37919,1
Customer,50225,1
Customer,17033,1
Customer,91447,1
Customer,7746,1
Customer,75224,1
Customer,83616,1
Customer,85296,1
Customer,60048,1
Customer,78653,1
Customer,80238,1
Customer,34236,1
Customer,9408,1
Customer,76051,1
Customer,38000,1
Customer,32073,1
Customer,95510,1
Customer,7000,1
Customer,92804,1
Customer,32696,1
Customer,39057,1
Customer,94682,1
Customer,80403,1
Customer,90068,1
Customer,90015,1
Subscriber,95476,1
Customer,53226,1
Customer,7632,1
Customer,44116,1
Customer,85225,1
Customer,95012,1
Customer,44107,1
Customer,19428,1
Customer,7440,1
Customer,91384,1
Customer,76124,1
Customer,63857,1
Customer,90717,1
Customer,91064,1
Customer,90630,1
Customer,14823,1
Customer,32004,1
Customer,74012,1
Customer,19010,1
Customer,84124,1
Customer,98074,1
Customer,1760,1
Customer,78759,1
Customer,30341,1
Customer,90217,1
Customer,30022,1
Customer,13210,1
Customer,92709,1
Customer,50935,1
Customer,8180,1
Customer,8503,1
Customer,1056,1
Customer,12940,1
Customer,33157,1
Customer,46804,1
Customer,6787,1
Customer,33172,1
Subscriber,91607,1
Customer,22042,1
Customer,91309,1
Customer,3121,1
Customer,98031,1
Customer,89434,1
Customer,2010,1
Customer,49655,1
Customer,93314,1
Customer,71686,1
Customer,83714,1
Customer,98155,1
Customer,72801,1
Customer,99708,1
Customer,90094,1
Customer,78749,1
Customer,56320,1
Customer,35209,1
Customer,99669,1
Customer,97403,1
Customer,37916,1
Customer,98249,1
Customer,60626,1
Customer,84176,1
Customer,27023,1
Customer,77009,1
Customer,1730,1
Customer,1010,1
Customer,10970,1
Customer,65044,1
Customer,60619,1
Customer,87106,1
Customer,81645,1
Customer,33603,1
Customer,38109,1
Customer,41040,1
Customer,85719,1
Customer,84939,1
Customer,7960,1
Customer,76102,1
Customer,92603,1
Customer,1453,1
Customer,95351,1
Customer,48192,1
Customer,20511,1
Customer,95582,1
Customer,36830,1
Customer,6851,1
Customer,8840,1
Customer,48236,1
Customer,94068,1
Customer,86157,1
Customer,20004,1
Customer,38444,1
Customer,91755,1
Customer,45223,1
Customer,9431,1
Customer,80015,1
Customer,80526,1
Customer,64701,1
Customer,6000,1
Customer,95670,1
Customer,35240,1
Customer,7079,1
Customer,34990,1
Customer,3514,1
Customer,1075,1
Customer,92649,1
Customer,59601,1
Customer,44113,1
Customer,94862,1
Customer,55125,1
Customer,6284,1
Customer,1085,1
Customer,78703,1
Customer,35650,1
Customer,91343,1
Customer,11365,1
Customer,19128,1
Customer,9609,1
Customer,41006,1
Customer,94064,1
Customer,49505,1
Subscriber,2138,1
Customer,21478,1
Customer,93907,1
Customer,30306,1
Customer,93922,1
Customer,79910,1
Customer,90701,1
Customer,92075,1
Customer,98236,1
Customer,19608,1
Customer,30067,1
Customer,32801,1
Customer,94081,1
Customer,20910,1
Customer,9003,1
Customer,83014,1
Customer,1030,1
Customer,77339,1
Customer,32579,1
Customer,99202,1
Customer,19067,1
Customer,91787,1
Customer,35244,1
Customer,3100,1
Customer,6850,1
Customer,4020,1
Customer,92670,1
Customer,1908,1
Customer,98230,1
Customer,20135,1
Customer,6212,1
Customer,4010,1
Customer,55403,1
Customer,94050,1
Customer,18036,1
Customer,6202,1
Customer,6840,1
Customer,92869,1
Customer,83864,1
Customer,21147,1
Customer,95064,1
Customer,33405,1
Customer,11244,1
Customer,33609,1
Customer,33617,1
Customer,53122,1
Customer,77706,1
Customer,52101,1
Customer,22315,1
Customer,75016,1
Customer,84579,1
Customer,1009,1
Customer,91099,1
Customer,66049,1
Customer,5038,1
Customer,63755,1
Customer,32940,1
Customer,22889,1
Customer,46590,1
Customer,45208,1
Customer,78254,1
Customer,21230,1
Customer,53211,1
Customer,53240,1
Customer,55435,1
Customer,22101,1
Customer,1247,1
Customer,11566,1
Customer,12508,1
Customer,27104,1
Customer,10567,1
Customer,3018,1
Customer,95367,1
Customer,75226,1
Customer,2641,1
Customer,24060,1
Customer,7018,1
Customer,9103,1
Customer,94440,1
Customer,8311,1
Customer,92078,1
Customer,63119,1
Customer,74016,1
Customer,1938,1
Customer,6113,1
Customer,97124,1
Customer,5461,1
Customer,60637,1
Customer,95155,1
Customer,21797,1
Customer,33483,1
Customer,33803,1
Customer,14199,1
Customer,40356,1
Customer,95492,1
Customer,55455,1
Subscriber,43054,1
Customer,95043,1
Customer,36695,1
Customer,19083,1
Customer,70079,1
Customer,80106,1
Customer,66102,1
Customer,92845,1
Customer,1428,1
Customer,30097,1
Customer,59801,1
Customer,2035,1
Customer,91709,1
Customer,76107,1
Customer,80109,1
Customer,77079,1
Customer,32751,1
Customer,60025,1
Customer,43139,1
Customer,11520,1
Customer,36527,1
Customer,96753,1
Customer,64912,1
Customer,6888,1
Customer,90601,1
Customer,8857,1
Customer,5420,1
Customer,89103,1
Customer,49686,1
Customer,31522,1
Customer,98066,1
Customer,61761,1
Customer,2200,1
Customer,95205,1
Customer,40031,1
Customer,10506,1
Customer,2230,1
Customer,1610,1
Customer,6043,1
Customer,58553,1
Customer,9409,1
Customer,94182,1
Customer,10465,1
Customer,97227,1
Customer,75204,1
Customer,63366,1
Customer,90077,1
Customer,90102,1
Customer,48201,1
Customer,96714,1
Customer,7015,1
Customer,90002,1
Customer,33637,1
Customer,90706,1
Customer,4314,1
Customer,19064,1
Customer,2171,1
Customer,8094,1
Customer,95045,1
Customer,76034,1
Customer,78248,1
Customer,90740,1
Customer,96761,1
Customer,95678,1
Customer,92123,1
Customer,77990,1
Customer,96734,1
Customer,77042,1
Customer,91784,1
Customer,78739,1
Customer,1027,1
Customer,91204,1
Customer,3042,1
Customer,6405,1
Customer,65201,1
Customer,50327,1
Customer,44637,1
Customer,85209,1
Customer,55423,1
Customer,95391,1
Customer,81611,1
Customer,10805,1
Customer,91390,1
Customer,92545,1
Customer,95366,1
Customer,22901,1
Customer,90041,1
Customer,91977,1
Customer,6835,1
Customer,9413,1
Customer,33903,1
